url,region,province,district,postalCode,locality,street,Type_property,subtype_property,price,type_transaction,floor,n_rooms,living_area,equipped_kitchen,furnished,fireplace,terrace,area_terrace,garden,area_garden,land_surface,n_facades,n_floorCount,swimming_pool,state_building
https://www.immoweb.be/en/classified/apartment/for-sale/brussels%20city/1000/10254987,Brussels,Brussels,Brussels,1000,Brussels City,Helihavenlaan - Avenue De L'héliport,APARTMENT,APARTMENT,335000,FOR_SALE,3,2,90,1,0,0,0,0,0,0,0,4,3,0,AS_NEW
https://www.immoweb.be/en/classified/loft/for-sale/avelgem/8580/10623564,Flanders,West Flanders,Kortrijk,8580,Avelgem,Doorniksesteenweg,APARTMENT,LOFT,335000,FOR_SALE,2,2,140,1,0,1,1,10,0,0,0,2,3,0,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/loft/for-sale/avelgem/8580/10464460,Flanders,West Flanders,Kortrijk,8580,Avelgem,Doorniksesteenweg,APARTMENT,LOFT,335000,FOR_SALE,2,2,140,1,0,1,1,10,0,0,0,2,3,0,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/kraainem/1950/10547433,Flanders,Flemish Brabant,Halle-Vilvoorde,1950,Kraainem,Arthur Dezangrélaan,APARTMENT,APARTMENT,340000,FOR_SALE,1,1,79,1,0,0,1,19,0,0,0,,1,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/herentals/2200/10613024,Flanders,Antwerp,Turnhout,2200,Herentals,Burchtstraat,APARTMENT,APARTMENT,345000,FOR_SALE,2,2,85,1,0,1,1,18,1,,0,2,4,0,JUST_RENOVATED
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/10600787,Flanders,Antwerp,Antwerp,2640,Mortsel,Van Peborghlei,APARTMENT,APARTMENT,349000,FOR_SALE,3,3,118,0,0,0,1,,0,0,0,2,1,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/brussels%20city/1000/10631543,Brussels,Brussels,Brussels,1000,Brussels City,Boulevard Poincaré,APARTMENT,APARTMENT,360000,FOR_SALE,3,1,109,1,0,1,1,7,0,0,0,2,3,0,JUST_RENOVATED
https://www.immoweb.be/en/classified/apartment/for-sale/messancy/6780/10417671,Wallonie,Luxembourg,Arlon,6780,Messancy,Rue de la Vallée,APARTMENT,APARTMENT,365000,FOR_SALE,1,3,140,1,0,1,1,11,0,0,0,3,2,0,GOOD
https://www.immoweb.be/en/classified/ground-floor/for-sale/brugge/8000/10590012,Flanders,West Flanders,Brugge,8000,Brugge,Kortewinkel,APARTMENT,GROUND_FLOOR,375000,FOR_SALE,0,1,92,1,0,0,1,14,1,,0,2,4,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/10524734,Brussels,Brussels,Brussels,1040,Etterbeek,Avenue de Tervueren,APARTMENT,APARTMENT,380000,FOR_SALE,3,2,119,1,0,0,1,16,0,0,0,2,6,0,TO_RESTORE
https://www.immoweb.be/en/classified/apartment/for-sale/nord-est%20%28bruxelles%29/1000/10607637,Brussels,Brussels,Brussels,1000,Nord-Est (Bruxelles),Avenue Livingstone,APARTMENT,APARTMENT,385000,FOR_SALE,3,2,85,0,0,0,1,6,0,0,0,2,6,0,
https://www.immoweb.be/en/classified/penthouse/for-sale/herentals/2200/10613029,Flanders,Antwerp,Turnhout,2200,Herentals,Burchtstraat,APARTMENT,PENTHOUSE,390000,FOR_SALE,2,2,114,1,0,1,1,12,0,0,0,2,2,0,JUST_RENOVATED
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10539451,Brussels,Brussels,Brussels,1050,Ixelles,Rue Clémentine,APARTMENT,APARTMENT,395000,FOR_SALE,0,3,132,0,0,1,1,18,0,0,0,2,4,0,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/10524319,Brussels,Brussels,Brussels,1040,Etterbeek,Avenue de Tervueren,APARTMENT,APARTMENT,430000,FOR_SALE,3,2,136,1,0,0,1,17,0,0,0,2,6,0,TO_RESTORE
https://www.immoweb.be/en/classified/flat-studio/for-sale/knokke-heist/8300/10630447,Flanders,West Flanders,Brugge,8300,Knokke-Heist,Van Bunnenlaan,APARTMENT,FLAT_STUDIO,445000,FOR_SALE,1,0,42,1,0,0,0,0,0,0,0,2,5,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2018/10631155,Flanders,Antwerp,Antwerp,2018,Antwerp,Koningin Elisabethlei,APARTMENT,APARTMENT,449000,FOR_SALE,7,3,193,0,0,1,1,,0,0,0,,10,0,
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/10009016,Flanders,West Flanders,Oostend,8430,Middelkerke,Zeedijk,APARTMENT,APARTMENT,449000,FOR_SALE,7,2,75,1,0,1,0,0,0,0,0,2,7,0,JUST_RENOVATED
https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/10571629,Brussels,Brussels,Brussels,1000,Brussels,Rue Joseph II,APARTMENT,APARTMENT,450000,FOR_SALE,2,2,,0,0,0,0,0,0,0,0,2,6,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/10524932,Brussels,Brussels,Brussels,1040,Etterbeek,Avenue de Tervueren,APARTMENT,APARTMENT,465000,FOR_SALE,3,2,150,1,0,0,1,21,0,0,0,2,6,0,TO_RESTORE
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10613564,Flanders,West Flanders,Brugge,8300,Knokke-Heist,Bayauxlaan,APARTMENT,APARTMENT,479000,FOR_SALE,1,2,72,0,0,0,0,0,0,0,0,4,3,0,AS_NEW
https://www.immoweb.be/en/classified/duplex/for-sale/saint-gilles/1060/10567481,Brussels,Brussels,Brussels,1060,Saint-Gilles,Avenue Jean Volders,APARTMENT,DUPLEX,490000,FOR_SALE,5,4,160,1,0,0,0,0,0,0,0,,6,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/10599258,Flanders,Antwerp,Antwerp,2000,Antwerp,Lange Koepoortstraat,APARTMENT,APARTMENT,490000,FOR_SALE,2,2,169,0,0,0,1,,0,0,0,2,4,0,AS_NEW
https://www.immoweb.be/en/classified/duplex/for-sale/nord-est%20%28bruxelles%29/1000/10614202,Brussels,Brussels,Brussels,1000,Nord-Est (Bruxelles),Rue des Confédérés,APARTMENT,DUPLEX,495000,FOR_SALE,1,2,158,0,0,0,1,10,0,0,0,2,4,0,
https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/10524931,Brussels,Brussels,Brussels,1040,Etterbeek,Avenue de Tervueren,APARTMENT,APARTMENT,495000,FOR_SALE,3,3,162,1,0,0,1,25,0,0,0,2,6,0,TO_RESTORE
https://www.immoweb.be/en/classified/apartment/for-sale/oudenaarde/9700/10477597,Flanders,East Flanders,Oudenaarde,9700,Oudenaarde,Meerspoortsteeg,APARTMENT,APARTMENT,495000,FOR_SALE,1,3,150,0,0,0,0,0,0,0,0,2,4,0,GOOD
https://www.immoweb.be/en/classified/loft/for-sale/avelgem/8580/10532165,Flanders,West Flanders,Kortrijk,8580,Avelgem,Doorniksesteenweg,APARTMENT,LOFT,500000,FOR_SALE,2,2,140,1,0,1,1,10,0,0,0,2,3,0,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3000/10521577,Flanders,Flemish Brabant,Leuven,3000,Leuven,Vaartstraat,APARTMENT,APARTMENT,520000,FOR_SALE,2,2,103,1,0,1,1,6,0,0,0,2,,0,GOOD
https://www.immoweb.be/en/classified/ground-floor/for-sale/antwerp/2000/10350484,Flanders,Antwerp,Antwerp,2000,Antwerp,Sint-Pietersvliet,APARTMENT,GROUND_FLOOR,589000,FOR_SALE,0,2,178,1,0,1,1,34,1,31,0,2,,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/10640164,Brussels,Brussels,Brussels,1000,Brussel,Rue Royale,APARTMENT,APARTMENT,590000,FOR_SALE,2,2,145,1,0,0,0,0,0,0,0,3,6,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10587335,Brussels,Brussels,Brussels,1000,Bruxelles,Rue Bodenbroek,APARTMENT,APARTMENT,595000,FOR_SALE,0,3,125,1,0,1,0,0,0,0,0,,2,0,AS_NEW
https://www.immoweb.be/en/classified/duplex/for-sale/bruxelles/1000/10587327,Brussels,Brussels,Brussels,1000,Bruxelles,Rue Bodenbroek,APARTMENT,DUPLEX,595000,FOR_SALE,0,3,125,1,0,1,0,0,0,0,0,,2,0,AS_NEW
https://www.immoweb.be/en/classified/duplex/for-sale/braine-l%27alleud/1420/10639943,Wallonie,Walloon Brabant,Nivelles,1420,Braine-l'Alleud,Situé à Braine-L'Alleud,APARTMENT,DUPLEX,595000,FOR_SALE,0,4,185,1,0,0,1,9,0,0,0,2,,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/waregem/8790/10583337,Flanders,West Flanders,Kortrijk,8790,Waregem,Westerlaan,APARTMENT,APARTMENT,595000,FOR_SALE,4,2,163,0,0,1,1,,0,0,0,2,4,0,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2018/10633116,Flanders,Antwerp,Antwerp,2018,Antwerp,Belgiëlei,APARTMENT,APARTMENT,599000,FOR_SALE,8,4,170,0,0,0,1,,0,0,0,,8,0,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/9416922,Flanders,West Flanders,Brugge,8300,Knokke-Heist,Ferdinand Mosselmanstraat,APARTMENT,APARTMENT,669000,FOR_SALE,2,3,94,1,0,0,1,,0,0,0,2,4,0,AS_NEW
https://www.immoweb.be/en/classified/loft/for-sale/antwerpen/2000/10176146,Flanders,Antwerp,Antwerp,2000,Antwerpen,Generaal Belliardstraat,APARTMENT,LOFT,695000,FOR_SALE,0,2,220,1,0,0,0,0,1,150,0,2,,0,JUST_RENOVATED
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/9924891,Brussels,Brussels,Brussels,1150,Woluwe-Saint-Pierre,avenue de Tervuren,APARTMENT,APARTMENT,700000,FOR_SALE,5,3,162,0,0,0,1,9,0,0,0,,7,0,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/duplex/for-sale/antwerp/2000/10561371,Flanders,Antwerp,Antwerp,2000,Antwerp,Zakstraat,APARTMENT,DUPLEX,734000,FOR_SALE,4,1,179,0,0,0,1,,0,0,0,,,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10038608,Brussels,Brussels,Brussels,1050,Ixelles,Rue Louis Hymans,APARTMENT,APARTMENT,895000,FOR_SALE,1,4,259,1,0,1,1,20,1,95,0,2,4,0,
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10445702,Brussels,Brussels,Brussels,1050,Ixelles,Avenue Louise,APARTMENT,APARTMENT,985000,FOR_SALE,5,3,280,1,0,1,1,5,0,0,0,2,8,0,GOOD
https://www.immoweb.be/en/classified/duplex/for-sale/wijnegem/2110/10272560,Flanders,Antwerp,Antwerp,2110,Wijnegem,Stokerijstraat,APARTMENT,DUPLEX,1226780,FOR_SALE,4,2,216,0,0,0,1,11,0,0,0,3,4,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10483670,Flanders,West Flanders,Brugge,8300,Knokke-Heist,Bayauxlaan,APARTMENT,APARTMENT,1475000,FOR_SALE,2,2,95,0,0,0,1,,0,0,0,4,2,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10605171,Flanders,West Flanders,Brugge,8300,Knokke-Heist,Elizabetlaan,APARTMENT,APARTMENT,2950000,FOR_SALE,3,2,150,0,0,0,1,,0,0,0,2,5,0,AS_NEW
https://www.immoweb.be/en/classified/flat-studio/for-sale/nam%C3%8Ache/5300/10674887,Wallonie,Namur,Namur,5300,NAMÊCHE,Place Albert de Pierpont,APARTMENT,FLAT_STUDIO,86000,FOR_SALE,0,0,40,1,0,1,1,,0,0,0,,,0,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/de%20haan/8420/10674499,Flanders,West Flanders,Oostend,8420,De Haan,Vincke-Zoetelaan,APARTMENT,APARTMENT,92000,FOR_SALE,0,1,23,1,0,0,1,,1,,0,,,0,GOOD
https://www.immoweb.be/en/classified/penthouse/for-sale/beveren/9120/10674760,Flanders,East Flanders,Sint-Niklaas,9120,BEVEREN,Leurshoek,APARTMENT,PENTHOUSE,315000,FOR_SALE,0,2,95,1,0,1,0,0,0,0,0,2,,0,
https://www.immoweb.be/en/classified/apartment/for-sale/torhout/8820/10658557,Flanders,West Flanders,Brugge,8820,Torhout,Aartrijkestraat,APARTMENT,APARTMENT,159000,FOR_SALE,2,2,86,1,0,0,0,0,0,0,0,,,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10658633,Brussels,Brussels,Brussels,1050,Ixelles,Rue Dautzenberg - Dautzenbergstraat,APARTMENT,APARTMENT,575000,FOR_SALE,0,3,93,1,0,0,1,15,0,0,0,2,3,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/10658571,Brussels,Brussels,Brussels,1180,Uccle,,APARTMENT,APARTMENT,599000,FOR_SALE,2,3,180,1,0,0,1,15,0,0,0,2,7,0,JUST_RENOVATED
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10658977,Brussels,Brussels,Brussels,1050,Ixelles,Avenue Isidore Verheyden,APARTMENT,APARTMENT,875000,FOR_SALE,0,3,194,1,0,0,0,0,0,0,0,,2,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles%20ville/1000/10658910,Brussels,Brussels,Brussels,1000,Bruxelles ville,Rue Willems,APARTMENT,APARTMENT,1850000,FOR_SALE,25,4,525,1,0,1,1,45,0,0,0,3,,0,GOOD
https://www.immoweb.be/en/classified/flat-studio/for-sale/liege/4020/10679185,Wallonie,Liège,Liège,4020,Liege,Rue du Moulin,APARTMENT,FLAT_STUDIO,69000,FOR_SALE,2,1,37,0,0,0,0,0,0,0,0,2,2,0,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/10679874,Brussels,Brussels,Brussels,1090,Jette,,APARTMENT,APARTMENT,149000,FOR_SALE,6,1,55,1,0,1,0,0,0,0,0,2,8,0,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/awans/4340/10678720,Wallonie,Liège,Liège,4340,Awans,Rue Chaussée,APARTMENT,APARTMENT,224000,FOR_SALE,1,1,71,1,0,1,1,10,0,0,0,4,2,0,
https://www.immoweb.be/en/classified/apartment/for-sale/awans/4340/10678724,Wallonie,Liège,Liège,4340,Awans,Rue Chaussée,APARTMENT,APARTMENT,228000,FOR_SALE,2,1,71,1,0,1,1,10,0,0,0,4,2,0,
https://www.immoweb.be/en/classified/apartment/for-sale/booischot/2221/10680497,Flanders,Antwerp,Mechelen,2221,Booischot,Ter Laken,APARTMENT,APARTMENT,235000,FOR_SALE,2,1,75,1,0,1,1,13,0,0,0,3,2,0,
https://www.immoweb.be/en/classified/apartment/for-sale/awans/4340/10678726,Wallonie,Liège,Liège,4340,Awans,Rue Chaussée,APARTMENT,APARTMENT,253000,FOR_SALE,1,2,81,1,0,1,1,10,0,0,0,4,2,0,
https://www.immoweb.be/en/classified/apartment/for-sale/awans/4340/10678722,Wallonie,Liège,Liège,4340,Awans,Rue Chaussée,APARTMENT,APARTMENT,261000,FOR_SALE,2,2,81,1,0,1,1,10,0,0,0,4,2,0,
https://www.immoweb.be/en/classified/apartment/for-sale/awans/4340/10678725,Wallonie,Liège,Liège,4340,Awans,Rue Chaussée,APARTMENT,APARTMENT,280000,FOR_SALE,1,2,88,1,0,1,1,15,0,0,0,4,2,0,
https://www.immoweb.be/en/classified/apartment/for-sale/awans/4340/10678721,Wallonie,Liège,Liège,4340,Awans,Rue Chaussée,APARTMENT,APARTMENT,285000,FOR_SALE,2,2,88,1,0,1,1,15,0,0,0,4,2,0,
https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/10680799,Flanders,Antwerp,Mechelen,2500,Lier,Paul Krugerstraat,APARTMENT,APARTMENT,303324,FOR_SALE,3,2,92,1,0,1,1,12,0,0,0,2,4,0,
https://www.immoweb.be/en/classified/apartment/for-sale/awans/4340/10678723,Wallonie,Liège,Liège,4340,Awans,Rue Chaussée,APARTMENT,APARTMENT,304000,FOR_SALE,1,2,98,1,0,1,1,14,0,0,0,4,2,0,
https://www.immoweb.be/en/classified/apartment/for-sale/awans/4340/10678727,Wallonie,Liège,Liège,4340,Awans,Rue Chaussée,APARTMENT,APARTMENT,309000,FOR_SALE,2,2,98,1,0,1,1,16,0,0,0,4,2,0,
https://www.immoweb.be/en/classified/penthouse/for-sale/lier/2500/10680791,Flanders,Antwerp,Mechelen,2500,Lier,Paul Krugerstraat,APARTMENT,PENTHOUSE,404442,FOR_SALE,4,3,138,1,0,1,1,37,0,0,0,2,4,0,
https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/10680789,Flanders,Antwerp,Mechelen,2500,Lier,Paul Krugerstraat,APARTMENT,APARTMENT,404442,FOR_SALE,4,3,138,1,0,1,1,37,0,0,0,2,4,0,
https://www.immoweb.be/en/classified/loft/for-sale/gent/9000/10679660,Flanders,East Flanders,Gent,9000,Gent,Rooigemlaan,APARTMENT,LOFT,695000,FOR_SALE,1,2,190,1,0,1,0,0,0,0,0,2,3,0,GOOD
https://www.immoweb.be/en/classified/ground-floor/for-sale/woluwe-saint-pierre/1150/10664730,Brussels,Brussels,Brussels,1150,Woluwe-Saint-Pierre,Rue Saint-Hubert,APARTMENT,GROUND_FLOOR,275000,FOR_SALE,0,1,92,0,0,0,0,0,1,40,0,2,2,0,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/10665666,Brussels,Brussels,Brussels,1140,Evere,Avenue des Communautés,APARTMENT,APARTMENT,325000,FOR_SALE,4,1,76,1,0,1,1,7,0,0,0,4,15,0,
https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/10665665,Brussels,Brussels,Brussels,1140,Evere,Avenue des Communautés,APARTMENT,APARTMENT,375000,FOR_SALE,1,2,102,1,0,1,1,18,0,0,0,4,15,0,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10485084,Flanders,West Flanders,Brugge,8300,Knokke-Heist,Zeedijk-Knokke,APARTMENT,APARTMENT,2095000,FOR_SALE,4,3,97,1,0,0,1,,0,0,0,2,,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/de%20haan/8420/10684947,Flanders,West Flanders,Oostend,8420,De Haan,Bredeweg,APARTMENT,APARTMENT,125000,FOR_SALE,0,1,37,1,1,0,1,,1,,0,,,1,GOOD
https://www.immoweb.be/en/classified/flat-studio/for-sale/ixelles/1050/10684770,Brussels,Brussels,Brussels,1050,Ixelles,Rue Du Parnasse - Parnassusstraat,APARTMENT,FLAT_STUDIO,185000,FOR_SALE,3,0,45,1,1,0,0,0,0,0,0,2,3,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/wondelgem/9032/10685595,Flanders,East Flanders,Gent,9032,Wondelgem,Molenstraat,APARTMENT,APARTMENT,260000,FOR_SALE,1,3,124,1,0,0,0,0,0,0,0,3,,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10685299,Brussels,Brussels,Brussels,1050,Ixelles,Rue Souveraine,APARTMENT,APARTMENT,505000,FOR_SALE,2,2,100,1,0,1,0,0,0,0,0,2,,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/10685006,Brussels,Brussels,Brussels,1180,Uccle,,APARTMENT,APARTMENT,595000,FOR_SALE,2,3,135,1,0,0,1,6,0,0,0,2,5,0,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/flat-studio/for-sale/evere/1140/10668862,Brussels,Brussels,Brussels,1140,Evere,Rue Colonel Bourg,APARTMENT,FLAT_STUDIO,169000,FOR_SALE,0,0,42,1,0,0,1,,0,0,0,2,4,0,GOOD
https://www.immoweb.be/en/classified/flat-studio/for-sale/sint-agatha-berchem/1082/10668831,Brussels,Brussels,Brussels,1082,Sint-Agatha-Berchem,De Selliers de Moranvillelaan,APARTMENT,FLAT_STUDIO,195000,FOR_SALE,0,0,40,1,0,0,1,,1,1500,0,2,2,0,
https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/10669803,Brussels,Brussels,Brussels,1190,Forest,,APARTMENT,APARTMENT,215000,FOR_SALE,3,1,56,1,0,1,1,2,0,0,0,2,4,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/10669740,Brussels,Brussels,Brussels,1190,Forest,,APARTMENT,APARTMENT,215000,FOR_SALE,3,1,56,1,0,0,1,2,0,0,0,2,3,0,TO_RENOVATE
https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/10669806,Brussels,Brussels,Brussels,1190,Forest,,APARTMENT,APARTMENT,230000,FOR_SALE,1,1,56,1,0,1,1,2,0,0,0,2,3,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/10669804,Brussels,Brussels,Brussels,1190,Forest,,APARTMENT,APARTMENT,230000,FOR_SALE,2,1,56,1,0,1,1,2,0,0,0,2,3,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/10669742,Brussels,Brussels,Brussels,1190,Forest,,APARTMENT,APARTMENT,230000,FOR_SALE,1,1,56,1,0,0,1,2,0,0,0,2,3,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/aarschot/3200/10669448,Flanders,Flemish Brabant,Leuven,3200,Aarschot,Pastoor Dergentlaan,APARTMENT,APARTMENT,245000,FOR_SALE,0,2,81,1,0,0,0,0,0,0,0,,,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/10670255,Brussels,Brussels,Brussels,1000,Brussel,Dumonceaustraat,APARTMENT,APARTMENT,299000,FOR_SALE,4,2,,0,1,0,0,0,0,0,0,,,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10669446,Brussels,Brussels,Brussels,1070,Anderlecht,Plantinstraat,APARTMENT,APARTMENT,450000,FOR_SALE,0,2,124,1,0,0,0,0,1,25,0,2,3,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10670615,Brussels,Brussels,Brussels,1030,Schaerbeek,,APARTMENT,APARTMENT,495000,FOR_SALE,5,3,119,1,0,1,1,57,0,0,0,3,5,0,JUST_RENOVATED
https://www.immoweb.be/en/classified/duplex/for-sale/schaerbeek/1030/10670614,Brussels,Brussels,Brussels,1030,Schaerbeek,,APARTMENT,DUPLEX,495000,FOR_SALE,5,3,119,1,0,1,1,57,0,0,0,3,5,0,JUST_RENOVATED
https://www.immoweb.be/en/classified/penthouse/for-sale/schaerbeek/1030/10670613,Brussels,Brussels,Brussels,1030,Schaerbeek,,APARTMENT,PENTHOUSE,495000,FOR_SALE,5,3,119,1,0,1,1,57,0,0,0,3,5,0,JUST_RENOVATED
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10672793,Flanders,West Flanders,Brugge,8300,Knokke-Heist,Zoutelaan,APARTMENT,APARTMENT,895000,FOR_SALE,3,3,102,0,0,0,1,6,0,0,0,2,5,0,
https://www.immoweb.be/en/classified/flat-studio/for-sale/brussels/1020/10635306,Brussels,Brussels,Brussels,1020,Brussels,Avenue De L'araucaria - Araucarialaan,APARTMENT,FLAT_STUDIO,169000,FOR_SALE,0,0,42,1,1,0,1,4,0,0,0,1,,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/10677809,Brussels,Brussels,Brussels,1090,Jette,Avenue de Jette,APARTMENT,APARTMENT,212000,FOR_SALE,2,2,80,1,0,1,1,2,0,0,0,,,0,TO_RENOVATE
https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/10677552,Brussels,Brussels,Brussels,1160,Auderghem,,APARTMENT,APARTMENT,320000,FOR_SALE,5,2,84,0,0,0,1,10,0,0,0,4,7,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/watermael-boitsfort/1170/10677405,Brussels,Brussels,Brussels,1170,Watermael-Boitsfort,,APARTMENT,APARTMENT,320000,FOR_SALE,5,2,84,0,0,0,1,10,0,0,0,4,,0,GOOD
https://www.immoweb.be/en/classified/ground-floor/for-sale/molenbeek-saint-jean/1080/10675480,Brussels,Brussels,Brussels,1080,Molenbeek-Saint-Jean,Rue Pierre Gassée,APARTMENT,GROUND_FLOOR,325000,FOR_SALE,0,2,101,1,0,0,0,0,1,104,0,3,4,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/10677810,Brussels,Brussels,Brussels,1090,Jette,Avenue de Jette,APARTMENT,APARTMENT,337000,FOR_SALE,3,3,145,1,0,1,1,11,0,0,0,,,0,TO_RENOVATE
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/10677505,Flanders,West Flanders,Brugge,8370,Blankenberge,Weststraat,APARTMENT,APARTMENT,525000,FOR_SALE,3,2,142,1,0,1,1,15,0,0,0,,4,0,
https://www.immoweb.be/en/classified/flat-studio/for-sale/middelkerke/8430/10662756,Flanders,West Flanders,Oostend,8430,Middelkerke,Zeedijk,APARTMENT,FLAT_STUDIO,125000,FOR_SALE,5,0,42,1,1,1,0,0,0,0,0,,10,0,GOOD
https://www.immoweb.be/en/classified/flat-studio/for-sale/sint-jans-molenbeek/1080/10681354,Brussels,Brussels,Brussels,1080,Sint-Jans-Molenbeek,Louis Mettewielaan,APARTMENT,FLAT_STUDIO,145000,FOR_SALE,23,0,65,1,0,0,1,14,0,0,0,,27,0,TO_RENOVATE
https://www.immoweb.be/en/classified/duplex/for-sale/halle/1502/10681516,Flanders,Flemish Brabant,Halle-Vilvoorde,1502,Halle,Edingensesteenweg,APARTMENT,DUPLEX,175000,FOR_SALE,1,2,175,1,0,0,1,,1,325,0,2,2,0,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10682039,Brussels,Brussels,Brussels,1030,Schaerbeek,Rue Goossens,APARTMENT,APARTMENT,189000,FOR_SALE,1,1,80,1,0,1,0,0,0,0,0,,3,0,
https://www.immoweb.be/en/classified/apartment/for-sale/bray/7130/10683017,Wallonie,Hainaut,Thuin,7130,BRAY,,APARTMENT,APARTMENT,210000,FOR_SALE,0,3,132,1,0,1,1,,0,0,0,4,,0,GOOD
https://www.immoweb.be/en/classified/service-flat/for-sale/sint-denijs-westrem/9051/10683345,Flanders,East Flanders,Gent,9051,Sint-Denijs-Westrem,Derbystraat,APARTMENT,SERVICE_FLAT,220000,FOR_SALE,5,2,158,1,0,0,0,0,0,0,0,4,,0,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/halle/1500/10681508,Flanders,Flemish Brabant,Halle-Vilvoorde,1500,Halle,Vanden Eeckhoudtstraat,APARTMENT,APARTMENT,259000,FOR_SALE,4,2,98,1,0,0,1,5,0,0,0,,4,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/10681359,Wallonie,Liège,Liège,4000,Liege,Boulevard de la Sauvenière,APARTMENT,APARTMENT,259000,FOR_SALE,4,3,120,1,0,0,1,,0,0,0,2,6,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/10683016,Brussels,Brussels,Brussels,1180,Uccle,,APARTMENT,APARTMENT,315000,FOR_SALE,4,1,85,1,0,1,1,6,0,0,0,2,4,0,GOOD
